+9.3970000E+00	+1.0000000E+00	+9.5514635E+01
+9.4012000E+00	+1.0000000E+00	+9.3403669E+01
+9.4054000E+00	+1.0000000E+00	+9.1293591E+01
+9.4096000E+00	+1.0000000E+00	+8.9184399E+01
+9.4138000E+00	+1.0000000E+00	+8.7076088E+01
+9.4180000E+00	+1.0000000E+00	+8.4968655E+01
+9.4222000E+00	+1.0000000E+00	+8.2862098E+01
+9.4264000E+00	+1.0000000E+00	+8.0756414E+01
+9.4306000E+00	+1.0000000E+00	+7.8651599E+01
+9.4348000E+00	+1.0000000E+00	+7.6547652E+01
+9.4390000E+00	+1.0000000E+00	+7.4444568E+01
+9.4432000E+00	+1.0000000E+00	+7.2342347E+01
+9.4474000E+00	+1.0000000E+00	+7.0240984E+01
+9.4516000E+00	+1.0000000E+00	+6.8140478E+01
+9.4558000E+00	+1.0000000E+00	+6.6040826E+01
+9.4600000E+00	+9.9999595E-01	+6.3942025E+01
+9.4642000E+00	+9.9999017E-01	+6.1844075E+01
+9.4684000E+00	+9.9998448E-01	+5.9746971E+01
+9.4726000E+00	+9.9997890E-01	+5.7650713E+01
+9.4768000E+00	+9.9997344E-01	+5.5555297E+01
+9.4810000E+00	+9.9996814E-01	+5.3460723E+01
+9.4852000E+00	+9.9996299E-01	+5.1366988E+01
+9.4894000E+00	+9.9995804E-01	+4.9274089E+01
+9.4936000E+00	+9.9995330E-01	+4.7182027E+01
+9.4978000E+00	+9.9994879E-01	+4.5090797E+01
+9.5020000E+00	+9.9994452E-01	+4.3000400E+01
+9.5062000E+00	+9.9994053E-01	+4.0910832E+01
+9.5104000E+00	+9.9993682E-01	+3.8822093E+01
+9.5146000E+00	+9.9993342E-01	+3.6734181E+01
+9.5188000E+00	+9.9993035E-01	+3.4647093E+01
+9.5230000E+00	+9.9992761E-01	+3.2560830E+01
+9.5272000E+00	+9.9992524E-01	+3.0475389E+01
+9.5314000E+00	+9.9992324E-01	+2.8390768E+01
+9.5356000E+00	+9.9992164E-01	+2.6306967E+01
+9.5398000E+00	+9.9992044E-01	+2.4223984E+01
+9.5440000E+00	+9.9991966E-01	+2.2141817E+01
+9.5482000E+00	+9.9991931E-01	+2.0060465E+01
+9.5524000E+00	+9.9991941E-01	+1.7979927E+01
